剧集ID,剧集名称,导演,主演,地域,开播时间,总集数,平台,是否付费,评分,播出方式,是否独家,主题,豆瓣ID,是否爱奇艺出品,首集ID
220284001,老中医,毛卫宁,陈宝国;冯远征;许晴;陈月末;小斯琴高娃;张志忠;曹可凡;丁嘉丽;夏铭浩;李博;常荻;王小橙,内地,20190221,40,爱奇艺,2,8,VIP看全集,False,年代/剧情,26984526,,2018812000
214806801,义海,祝东宁,李健;韩宇辰;林江国;王珂;肖涵;杜志国;许绍雄;由立平;商忆沙;陈楚翰,内地,20190117,41,爱奇艺,0,7,,False,剧情,,,1854819300
246388601,象限之眼,张若以,郭万超;廖越;高磊,内地,20190826,12,爱奇艺,2,7.5,VIP看全集,True,警匪/悬疑/罪案/剧情/网剧,,,5364810600
226063801,边陲迷雾,崔亮,温峥嵘;刘冠成;刘金山;李洪涛;张国庆;廖学秋,内地,20190113,42,爱奇艺,0,6.6,,False,战争/剧情,26738036,,1829080800
239582201,彼此的心意,马皋,陆若涵;罗佳豪,内地,20190328,15,爱奇艺,0,6.4,,False,爱情/言情/都市/剧情/网剧,33385456,,2194806500
244912201,我的单板女孩第二季,张泰铭,李川;康宁,内地,20190815,12,爱奇艺,2,7.2,VIP看全集,True,爱情/言情/偶像/青春/网剧,,,3628579600
236421201,镇灵攻略,杨逸德,符龙飞;洪冰瑶;邓宁;洪士雅,内地,20190115,12,爱奇艺,2,6.3,VIP看全集,True,都市/剧情/奇幻/网剧,,,1815228000
212704601,恩情无限,彭昱凯,陈锐;陈锐;迟蓬;王静;崔林;涂黎曼;孙玮,内地,20190223,30,爱奇艺,0,6.6,,False,家庭/剧情,,,2026096900
246148801,浪漫一生,萨拉萨瓦蒂·翁索姆佩奇,披拉·尼迪裴善官;李海娜,泰国,2019,20,爱奇艺,0,7.5,,False,爱情,,,4922383800
216424401,火王之破晓之战,胡意涓,陈柏霖;景甜;张逸杰;赖雨濛;范世錡;孙绍龙;杜俊泽;张维娜;苏航 （演员）;彭凌;刘海蓝;张钧涵;南笙;佟凡,内地,20181126,27,爱奇艺,2,8,VIP看全集,False,爱情/古装/悬疑/剧情,26901432,,1614353800
206519801,导演您好,唐博,唐博;唐鑫;陈臣;刘双宁;崔伟,内地,20170503,14,爱奇艺,0,5.5,5月3日起每周一12:00更新3集,True,偶像/喜剧/剧情/网剧,,,656714400
206039101,天堂聚乐部,白慧瞳,廖望;张译夫;刘宸语;徐梦怡,内地,20170228,15,爱奇艺,0,5.2,,True,都市/剧情/网剧,,,627174500
217204001,摩登家庭 第九季,詹姆斯·R·巴格多纳斯,朱丽·鲍温;鲁克比利克;乔·尼夫斯,美剧,20190926,22,爱奇艺,2,7.4,每周四20:00各更新2集;VIP会员抢先看全集,True,喜剧,27041242,,7451365000
217172401,星际迷航：发现号（上）,Vincenzo Natali;大卫·塞梅尔,詹森·艾萨克;道格·琼斯;安东尼·拉普;杨紫琼;Kenneth Mitchell,美剧,20190821,8,爱奇艺,2,7.4,VIP看全集,False,科幻,26656750,,4691548100
245777101,游戏幻影普通话版,未知,普提查·克瑟辛;卡维·丹扎拉岚,泰国,2019,34,爱奇艺,0,7,,False,爱情/言情/悬疑/剧情,,,4500159700
241997501,少年派DVD版,刘惠宁;李少飞,张嘉译;闫妮;赵今麦;郭俊辰;王玉雯;姜冠南;刘孜;扈耀之;冯雷;杨新鸣;王海地;李晓红,内地,20190609,40,爱奇艺,0,9,,False,家庭/青春/都市/剧情,,,2748226400
243227101,那片花那片海,车父,曾泳醍;张陆;林佑威;孙文婷;马子洛;王雨薇;刘浩闻;杨雪儿,内地,20190630,33,爱奇艺,0,7,,False,剧情,,,3056460300
213426201,你是我的亲人,延艺,刘蓓;姚橹;周显欣;孔琳;张延;方子哥,内地,20190227,34,爱奇艺,0,6.7,,False,都市/剧情,,,2048169900
225819001,超级翁婿,耿明吉,倪大红;凌潇肃;王智;童苡萱;解惠清,内地,20180622,40,爱奇艺,0,7.4,每日24:00 更新2集,False,爱情/家庭/都市/剧情,26884291,,1127333900
230489901,好戏一出,黄渤,黄渤;舒淇;王宝强;张艺兴;于和伟;王迅;李勤勤;李又麟;刘彦卿;张磊;孙红雷;徐峥,内地,20180927,6,爱奇艺,2,7.5,VIP看全集,True,喜剧/剧情,,,1363336000
242393701,破冰行动电视版,傅东育;刘璋牧,黄景瑜;吴刚;王劲松;任达华;李墨之;张晞临;公磊;杨子骅;唐旭（演员）;马渝捷;钱波;赵煊;艾东;高明;施大生;石燕京;赵成顺;骆应钧;陆思宇;陈逸恒;洪浚嘉;宋撼寰;刘若嫣,内地,20190617,43,爱奇艺,2,7.1,VIP看全集,True,警匪/自制/悬疑,,,2827612400
227402801,月嫂先生,徐宗政,吴奇隆;李小冉;许娣;白志迪;王维维;董春辉;李雅男;朱茵 (内地);曾泳醍;王笛;马晓峰;侯长荣;王海平;朱薇薇;张东升,内地,20180823,45,爱奇艺,2,8.2,,True,爱情/家庭/都市/剧情,27108737,,1269902800
235156101,哥谭镇 第四季,丹尼·加农,本杰明·麦肯锡;唐纳尔·罗格;大卫·马祖;莫瑞娜·巴卡琳;西恩·帕特维;罗宾·泰勒,美剧,20181217,22,爱奇艺,2,7,VIP看全集,False,都市/悬疑/罪案/剧情,,,1696236500
223199201,冒险王卫斯理之支离人,钟少雄;霍耀良,余文乐;胡然;任达华;林家栋;何浩文;叶项明;张秀文;王星翰;苑琼丹;杨大鹏;文凯玲;邱意浓;伍允龙;韩昕怡;钟采羲;唐紫睿;王馨瑶,内地,20180409,12,爱奇艺,2,7.8,VIP看全集,True,自制/都市/悬疑/科幻/剧情/网剧,,,992031700
221373401,幸福起航,刘国权,李光洁;张檬;杨立新;郭家铭;李勤勤;倪大红;屠夏岩,内地,20180128,43,爱奇艺,0,6.9,每日24:00三集连播,False,爱情/家庭/都市,,,916506200
233605901,西京故事,姚远,张国强;陈小艺;刘智扬;石安妮;王聪;郑淳璟;王君平;周小芮;姚一奇;王蕾,内地,20181228,39,爱奇艺,0,7.3,,False,剧情,26992084,,1757854500
222711401,利刃出击DVD版,刘猛,杨烁;牟星;范雷;翟小兴;焦娜;江水,内地,20180228,46,爱奇艺,2,8.4,,False,警匪/军旅,26979088,,946621100
221115201,越活越来劲,刘流,刘流;闫学晶;范明;乔杉;孙艺宁;张艺馨;修睿;于洋;王君平,内地,20180210,50,爱奇艺,2,7.3,VIP看全集,True,言情/喜剧,27173064,,928788300
238220101,能耐大了,刘嘉殷,张鹤伦;栾云平;杨九郎;孟鹤堂;高峰（相声演员）;张云雷;李鹤彪;任铭松;鄂靖文;李思睿,内地,20190225,12,爱奇艺,2,7.4,VIP看全集,True,都市/喜剧/剧情/网剧/搞笑,30432479,,2019045000
237658401,少林小英雄,李海,释小松;郝怡霖,内地,20190201,12,爱奇艺,2,6.7,VIP看全集,True,儿童/古装/武侠/剧情/网剧,27182270,,1938276600
247112701,失恋疗养院,周英男;周俊伦,盖玥希;裴子添;贾宗超;胡丹丹;樊浩;佟小虎,内地,20190918,12,爱奇艺,2,7.7,VIP看全集,True,爱情/言情/偶像/青春/网剧,,,7346935700
239145201,让我听懂你的语言,孙艳华,邱泽;陆怡璇;王伟源;陈洁;原维;王帅,内地,20190320,36,爱奇艺,0,7.1,,False,爱情/剧情,27021714,,2158188200
239025201,共产党人刘少奇,嘉娜·沙哈提,赵波;徐百卉;侯京健;宋佳玲;夏德俊;肖宗灵,内地,20190319,46,爱奇艺,0,7.3,,False,历史/剧情,,,2131144000
227263401,面具DVD版,楼健,祖峰;侯勇;梅婷;杜志国;丁勇岱;佳琪;句号,内地,20180706,38,爱奇艺,2,7.9,,True,战争/悬疑/剧情,,,1140958400
230796201,棒棒的幸福生活,欧阳奋强,赵亮（小）;袁志博;叮当（主持人）;陈洪海;王彩平;张大雷;林晓东;王磊（山东）;孙婉婷;范艳,内地,20180927,32,爱奇艺,0,7.1,每日24:00更新两集,False,都市/剧情,27205179,,1371153300
216889001,晨阳,苏浩旗,杨仕泽;蔡知辰;冯建宇;任宥纶;吕星辰;刘若嫣;小鬼;朱星杰;周彦辰;范奕泽;丛健彰;鞠可儿;张叹,内地,20190409,24,爱奇艺,2,7.8,VIP看全集,True,警匪/自制/网剧,,,2207823400
241957201,大宋少年志DVD版,伊峥,张新成;周雨彤;郑伟;王佑硕;禾浩辰;苏晓彤;佟凡;高梓淇;闫肃;刘美含;隋咏良,内地,20190603,42,爱奇艺,2,8.4,VIP看全集,False,古装/青春/悬疑/剧情,,,2675977800
223538201,海上嫁女记,林黎胜;黄永刚,蔡少芬;王雷;张檬;樊霖锋;李心艾;曹卫宇;陈震;孙傲,内地,20180406,46,爱奇艺,0,7.1,每晚24:00 两集连播,False,爱情/家庭/都市/剧情,26787091,,989815400
221763601,谈判官DVD版,刘一志,杨幂;黄子韬;郭品超;毛林林;杨菲洋;赵文瑄;连凯;祝绪丹;赖艺;赵楚纶;李婷婷,内地,20180201,41,爱奇艺,0,8.3,VIP每日24点更新 非VIP次日24点观看 3月2日停播,False,爱情/言情/偶像/都市/商战/剧情,26727942,,925351100
226990801,老妈的桃花运,李彬,何赛飞;李曼;曹操;秦焰,内地,20180620,42,爱奇艺,0,6.9,,False,爱情/家庭/都市/剧情,26415254,,1113373200
232316201,鬼谷门,韩冠宇,陈子由;刘济恺;许雅婷;杨超然;圣微,内地,20181102,12,爱奇艺,2,7,VIP看全集,True,悬疑/年代/剧情/网剧,27666587,,1484997700
227549301,在悠长的时光里等你,六一二班,张永博;田曦薇;杨尚娴;于跃,内地,20180713,12,爱奇艺,0,6.8,,True,爱情/偶像/青春/剧情/网剧,,,1164569700
231779701,永远一家人,马进,保剑锋;王艳;石天琦;张洪杰;徐成林;萨日娜;王海燕;李洪涛;姬他;张大静;黄超;张喜前;高亮;戚九州;阮巡,内地,20181020,32,爱奇艺,0,7.2,每日24:00更新两集,False,言情/剧情,25772456,,1445804900
213286401,苏茉儿传奇,柏杉,杜若溪;严屹宽;富大龙;岳丽娜;刘芊含;王绘春;牛北壬;张永刚;马赫;樊昱君;马丹旎;黄小戈;徐少强;张天阳;叶超;许敏,内地,20181001,40,爱奇艺,2,7.2,VIP看全集,True,爱情/古装/宫廷/历史,,,1378255500
235434801,我要当空姐,杨庆;姜铁军,白冰;谷智鑫;陈楚河,内地,20181224,28,爱奇艺,2,6.9,VIP看全集,True,爱情/家庭/都市/剧情/网剧,,,1721096600
245882601,上道,唐迪,向佐;唐晓天;洪浚嘉;贡米;涂黎曼;张南,内地,20190809,29,爱奇艺,2,7.4,VIP看全集集,True,爱情/言情/科幻/网剧,,,4293021600
243620801,可爱的中国,吴子牛,林江国;缪婷茹;张歌;郝荣光;曲少石;苑立若心;源唯杰;上白;王韦智;赵波（演员）,内地,20190705,39,爱奇艺,0,7,,True,战争/谍战/历史,,,3155053200
203107901,哥谭镇 第二季,丹尼·加农,本杰明·麦肯锡;大卫·马祖;西恩·帕特维;唐纳尔·罗格;莫瑞娜·巴卡琳;尼古拉斯·达格斯托;卡门·比康多瓦;查理·塔汗,美剧,20190201,22,爱奇艺,2,7.1,,False,悬疑/罪案/剧情,,,1926581700
244991301,唯美貌不可辜负第一季,谭朗昌,高泰宇;辛瑞琪;胡浩博;王瑄;秦煌;郑宁;梁丽;林伟;雪梨,内地,20190731,12,爱奇艺,2,6.8,VIP看全集,True,爱情/言情/偶像/青春/都市/奇幻/网剧,,,3666317200
244456201,在桃花盛开的地方,陈力,丁柳元;刘之冰;丁勇岱;王姬;岳红;孙维民;郭铁城;赵福余;苏丽;高志强,内地,20190721,30,爱奇艺,0,6.6,,False,农村/剧情,,,3513383000
244921701,平行世界普通话版,David Bigander,平采娜·乐维瑟派布恩;抔米提·米弯投瓦兰,泰国,20190909,20,爱奇艺,2,7.3,每周一、二21：15同步泰国各更新一集,False,爱情/偶像,,,3915256900
236405901,降服魔女的手段,爱格信.达拉昆格德玛素,平采娜·乐维瑟派布恩;协塔朋·平朋;拉帕思拉达·翠格;皮特·侗哲;布拉查恭·比亚萨绲格;娜拉·特普努卡,泰国,20190116,18,爱奇艺,2,6.7,VIP看全集,False,爱情/都市,30210092,,1813524700
237914301,甜心软糖,施维聪,马倩倩;郑鹏;王文轩;周慧;李汶霖;吕晴;王武义;王嘉炜;张家睿;柏辰;罗鹏（演员）;李志豪;李俊叡;孙霆;郝鹏飞（演员）,内地,20190214,12,爱奇艺,2,6.9,VIP看全集,True,爱情/言情/偶像/青春/网剧,30403206,,1978965300
236733101,降服魔女的手段普通话版,爱格信.达拉昆格德玛素,平采娜·乐维瑟派布恩;协塔朋·平朋;拉帕思拉达·翠格;皮特·侗哲;布拉查恭·比亚萨绲格;娜拉·特普努卡,泰国,20190116,18,爱奇艺,2,6.4,VIP看全集,False,爱情/都市,30210092,,1846544000
244004701,花开时节,陈胜利,陈冠英;孙萍丽;李艳秋;曹元泰;张煜舒;公翠英;王少武;李梦男;底玲冲;郭松,内地,20190711,30,爱奇艺,0,6.7,每日24点更新三集,False,农村/剧情,,,3294498500
240817001,筑梦情缘DVD版,金沙,霍建华;杨幂;冯雷;姜易宏;张峻宁;葛施敏;曲高位;章申,内地,20190506,60,爱奇艺,0,8.3,VIP会员每日24点更新，非会员次日24点更新,False,爱情/年代/剧情,,,2380672400
234011601,那座城这家人,邵警辉,马元;童蕾;萨日娜;李建义;吴迪;张雅蓓;孔宋今;周显欣;王妍之;王姬,内地,20181202,40,爱奇艺,2,7.7,VIP看全集,False,家庭/剧情,30201023,,1642204500
228858301,抗倭侠侣第二季,曹华;张广峰,金珈;谢苗;洪雁 ;苗海忠;张竞达;白雨;孙菲菲;李子雄,内地,20180828,14,爱奇艺,2,6.9,VIP看全集,True,言情/武侠/网剧,,,1235593200
231595001,教室的那一间,贾炳祺,吴瑞淞;蒋袁娅蓉;王星玮;张艺奥;耿强;赵帅（演员）;彭品然;张晓曦;杨洋（演员）;柴春月;王婧（演员）,内地,20181022,13,爱奇艺,2,7.6,VIP看全集,True,爱情/青春,,,1444379000
220750601,再创世纪,关树明,周丽淇;郭晋安;林文龙;杨怡;钟嘉欣;袁伟豪;蔚雨芯;周柏豪;邓佩仪;王振;余芷慧;李成昌;潘志文;李枫;林嘉华;林师杰;胡枫,内地,20180829,34,爱奇艺,2,7.7,VIP看全集,True,爱情/自制/都市/商战/剧情/网剧,,,1283236100
226305201,向前一步是幸福,天毅,傅程鹏;刘晓洁;杨雪;何彦霓;安雅萍,内地,20180521,42,爱奇艺,0,6.9,每日24:00 两集连播,False,爱情/都市/剧情,30227505,,1061979500
241994201,我的盖世英雄第二季,米宝,任宥纶;廖语辰;卢东旭;章乐韵,内地,20190614,12,爱奇艺,2,7.2,VIP看全集,True,爱情/言情/偶像/青春/剧情/网剧,,,2682074400
236347401,启航,王小列,果靖霖;姚刚;刘威;翟万臣;孙敏;薛山;梁植;刘涛;程愫;甘雨,内地,20190109,28,爱奇艺,0,7,,False,都市/剧情,30228393,,1808856800
221512001,幸福有配方,董力,归亚蕾;董勇;黄觉;刘一含;舒燕;李昶;李立,内地,20180212,38,爱奇艺,0,7,,False,家庭/剧情,26827680,,934172700
224773801,爱情的边疆,毛卫宁,殷桃;王雷;李乃文;王佳佳;常波;周骏（演员）,内地,20180508,54,爱奇艺,2,7.4,VIP看全集,False,剧情,26873807,,1037730000
213763801,哥谭镇 第三季,丹尼·加农,本·麦肯锡;罗宾·泰勒,美剧,20190201,22,爱奇艺,2,7,,False,惊悚/罪案/剧情,26752161,,1928601000
241479201,非常Y星人,张博维,徐立;强川,内地,20190522,20,爱奇艺,2,6.6,VIP看全集,True,爱情/言情/穿越/科幻/剧情/网剧,,,2482806000
230208801,护花高手在都市,孙玮,温哲轩;赵凌彬;杨卿;葛杨曦;格伊;崔尔康;李泽宇;张亚奇;尚熠晗,内地,20180919,15,爱奇艺,0,7,,False,爱情/言情/青春/奇幻/网剧,30279913,,1326971400
232488001,小妖的金色城堡,曲江涛,连凯;米咪;周兴哲;杨小兰;李嘉雯;王青;魏天浩,内地,20181108,32,爱奇艺,2,7.2,VIP看全集,True,爱情/言情/偶像/剧情/网剧,,,1494033800
223756601,远大前程DVD版,谢泽,陈思诚;袁弘;佟丽娅;郭采洁;赵立新;倪大红;刘奕君;果靖霖;张俪;谭凯,内地,20180401,56,爱奇艺,2,8.3,,False,言情/年代/剧情,26838067,,980718500
230216001,已读不回,罗俊伟,黄又南;陈泂江;岑乐怡;廖启智;罗家英,香港地区,20180917,20,爱奇艺,2,6.2,VIP看全集,True,青春/都市/悬疑/罪案,,,1329106800
221187401,韦贵妃传奇,唐大刚,雷环一;安杰,内地,20180126,12,爱奇艺,0,5.5,,True,古装/宫廷/网剧,,,909075800
241047401,我们的生活充满阳光,朱少宇,邵 峰;李然;张哲华;杜帅;巩汉林;应宁;陈嘉男;任铭松;李绪良;李明启,内地,20190510,28,爱奇艺,0,6.7,,False,喜剧/剧情,,,2397081100
244989401,唯美貌不可辜负第二季,谭朗昌,高泰宇;辛瑞琪;王瑄;胡浩博;秦煌;郑宁;林伟;雪梨;梁丽,内地,20190731,12,爱奇艺,2,6.5,VIP看全集,True,爱情/言情/偶像/青春/都市/奇幻/网剧,,,3665776800
239857901,如果可以这样爱DVD版,王雷 （导演）,佟大为;刘诗诗;保剑锋;杨壹童;齐欢;郭晓小;孙之鸿;朱铁;赖婧;陶海,内地,20190409,46,爱奇艺,0,8.3,,False,言情/都市,26579374,,2263262800
214846601,使女的故事 第一季,瑞德·穆拉诺;Mike Barker;Kate Dennis;弗洛莉娅·塞吉斯蒙迪;卡莉·斯考格兰德,伊丽莎白·莫斯;阿丽克西斯·布莱德尔;约瑟夫·费因斯;Max Minghella,美剧,20190911,10,爱奇艺,2,7.3,每周三20:00各更新2集;VIP会员抢先看全集,False,科幻/剧情,,,5411221800
242268501,我的白鲸男友第一季,邓红超,李俊辰;王瑛瑛;何达;黄小戈;闻钦;王赫蘩,内地,20190619,12,爱奇艺,2,6.9,VIP看全集,True,爱情/偶像/青春/都市/剧情/奇幻/网剧,,,2797646900
238400601,大周小冰人第一季,管健雄,曾梦雪;戴景耀;黄甫杰;屠画;向昊;史卿妍;柏智杰;李芳雯;张煜枫,内地,20190315,12,爱奇艺,2,7.4,VIP看全集,True,爱情/古装/言情/偶像/青春/喜剧/剧情/网剧,30242095,,2043417400
222210201,翩翩冷少俏佳人第二季,乔梁,潘之琳;徐正溪;李现;朱梓骁,内地,20180312,15,爱奇艺,0,6.8,,True,爱情/言情/年代/网剧,,,932977300
238518901,荒原 第三季（下）,帕科·卡贝萨斯,吴彦祖;艾米丽·比查姆;阿拉米斯·奈特;尼克·弗罗斯特;欧拉·布拉迪,美剧,20190325,8,爱奇艺,2,6.8,VIP看全集,True,剧情,27030260,,2175911600
239578601,人鱼恋爱法则第二季,黄天仁,王彦彬;李俊瑶;范晓东;苑立若心;郝明奇;石雪婧,内地,20190404,12,爱奇艺,2,7.2,VIP看全集,True,爱情/言情/偶像/青春/奇幻/网剧,,,2194457100
240446801,导演对我下手了,李亚飞,刘背实;童瓜;王歆霆;向夏;派翠克;嗯呐朱莉;辣目洋子;尧洋;苑琼丹;李国麟;金靖;张猫,内地,20190506,32,爱奇艺,0,7.2,VIP看全集,True,自制/青春/喜剧/剧情/网剧/搞笑/竖短片,30481962,,2357487900
246803001,小白招亲,石翔龙,菲儿;潘悦铭;岳跃利;杨能;张美娥;许鑫,内地,20190912,30,爱奇艺,0,7.3,,True,爱情/言情/喜剧/网剧/搞笑/竖短片,,,6495879700
236502001,星途叵测普通话版,塔纳瓦?班亚林,米蒂妮?金帕媛;楠迪?宗拉维蒙;普提查·克瑟辛;杰斯丕帕?迪拉庞普;安嘉莎?蒙坤莎麦;拉维雅楠?塔格;珀拉潘?斯克里卡德查;阿妮潘?查南普拉纳翁,泰国,20190114,52,爱奇艺,2,6.5,VIP看全集,False,偶像,,,1822275100
227222601,法网追凶第二季,杨铭,马境;王梓权;王劲松,内地,20180627,12,爱奇艺,0,6.9,,True,警匪/都市/剧情/网剧,,,1135051800
232685201,种菜女神,廖士涵;郭春晖,刘以豪;陈庭妮;李千那;徐钧浩;邹承恩;刘子千;谢盈萱,台湾地区,20181116,24,爱奇艺,2,7.1,VIP看全集,True,爱情/自制/言情/偶像/青春/网剧,30145685,,1503656400
248747901,翻红吧！硬核少女,李双武,王美琪;贾涛;敬贤;崔恕;黄龄,内地,20191126,30,爱奇艺,2,7.5,每周一至周五12点更新2集;VIP会员抢先看全集,True,偶像,,,9532494200
221166401,反恐特警组,林诣彬,谢默·摩尔;斯黛芬尼·西格曼;皮特·奥诺拉迪;Jay Harrington,美剧,20190219,22,爱奇艺,2,6.8,VIP看全集,True,警匪/罪案,26882430,,1985054600
226791501,玉魂,李俊岩,杜源;赵毅;李雯雯;信鹏,内地,20180621,34,爱奇艺,0,6.5,,True,年代/商战/剧情/网剧,,,1094210400
225149601,像我们一样年轻,谢泽,陈翔;陈瑶;卢杉;刘恩佑;赵立新;张晨光;杨菲洋;王秀竹;刘冠麟;张潮,内地,20180528,36,爱奇艺,2,7.5,VIP看全集,False,爱情/青春/都市/剧情,30163730,,1076333500
229555101,幸福就好,高伟峰,张丹峰;刘芊含;任东霖;贾雨萌,内地,20180830,25,爱奇艺,2,6.6,VIP看全集,True,爱情/都市/剧情/网剧,,,1284503900
229893001,青涩花开终有时,齐一鸣,张鑫;张灵儿;吴欣朋,内地,20180910,20,爱奇艺,0,6.5,,False,爱情/言情/都市/网剧,,,1304910500
221754001,初心,宋业明,吴京安;丁柳元;徐永革;宋禹,内地,20180205,32,爱奇艺,0,7.3,每周一至周五24点更新2集,False,年代/农村,,,926569800
244921101,平行世界,David Bigander,平采娜·乐维瑟派布恩;抔米提·米弯投瓦兰,泰国,20190909,20,爱奇艺,2,7.4,每周一、二21：15同步泰国各更新一集,False,爱情/偶像,,,3914569100
242362701,上线下线,楼健,斯琴高娃;高明;颜世魁;何音;孙铁;王冕;李虎城;方涛;雷汉;柴铭洋,内地,20190614,24,爱奇艺,0,6.8,每晚24点更新2集,False,罪案/剧情,,,2820625900
246362301,遇见幸福DVD版,梦继,蒋欣;李光洁;郭京飞;刘孜;刘佩琦;钱芳;洪剑涛;徐沐婵;高一清;张绍荣;苏航;那家威;邵汶,内地,20190826,42,爱奇艺,2,8.7,VIP会员每日24点更新，非会员次日24点更新,False,家庭/都市/剧情,,,5659498800
226175001,1006的房客,陈戎晖,李国毅;谢欣颖;谢坤达;谢沛恩;黄腾浩;郭鑫;刘品言;马力欧;严浩;段钧豪;雷洪;龙天翔;傅雷;谢其文;古斌,台湾地区,20180806,26,爱奇艺,2,7.4,VIP看全集,True,爱情/自制/言情/青春/都市/喜剧/悬疑/剧情/网剧,27611657,,1171056100
225823401,楼外楼,苏舟,张铎;秦海璐;叶璇;蒋毅;奚美娟;丁勇岱;郝平;王靖云;汤晶晶;徐申东,内地,20180514,36,爱奇艺,2,7.1,周一至周四24点更新2集,True,战争/剧情,,,1049480100
216269601,梦想合伙人,蒋家骏,李光洁;高露;袁文康;刘天佐;郑恺;宋汶霏;郑玉;普超英;施大生;李桦,内地,20180312,27,爱奇艺,2,7.2,VIP看全集,True,爱情/青春/都市/商战,10827293,,893904700
229816401,一代名相陈廷敬,雷献禾,陶泽如;朱宏嘉;曹力;薛山;荆浩;郑卫莉;宋欣洁;郭萱;佟骏;狄剑青;马伦;石小满;任希鸿;茅菁;李恒,内地,20180910,39,爱奇艺,0,7.1,每日24:00更新三集,False,古装,,,1319980200
230768201,妈妈圈的流言蜚语,范小天;梁德华,刘蓓;邬君梅;孔琳;王一楠,内地,20180927,35,爱奇艺,0,6.2,,False,爱情/言情/家庭/都市,20279481,,1364740500
212834001,荒原 第一季,大卫·道金,吴彦祖;艾米丽·比查姆;莎拉·伯格;马尔顿·索克斯,美剧,20180615,6,爱奇艺,2,7.1,,True,剧情,,,1109569700
235443501,神医安道全,冯哲,余少群;梁晶晶;张晓晨;吴恙,内地,20181221,38,爱奇艺,2,6.5,VIP看全集,True,古装/剧情/网剧,,,1721683000
226757601,阿娜尔罕,阎清秀;于德安,迪丽热巴;阿卜力克木·阿卜来提;吐尔洪·依明;尼加提·吐尔逊,内地,20180610,22,爱奇艺,0,6.5,,False,农村,24294849,,1093300700
230493601,橙红年代DVD版,刘新,陈伟霆;马思纯;刘奕君;陈瑶;叶祖新;何明翰;巫刚;胡军;王姬;李建义;胡静;冯国强;任正斌;王戈;王同辉,内地,20180917,47,爱奇艺,2,8.7,VIP看全集,False,爱情/都市/剧情,27036972,,1346201400
224133801,不能说的秘密,李楷丰,彭梓洋;马国芯,内地,20180410,12,爱奇艺,0,6.3,,False,家庭/都市/剧情/网剧,30192043,,986318600
226779901,走火DVD版,李小平,于毅;高旻睿;周放;韩与诺;王佳宇,内地,20180606,40,爱奇艺,2,8.1,VIP每日22点更新 非VIP次日22点观看,False,都市/悬疑,27041379,,1094189100
232335501,黄土高天,阚卫平,董勇;王海燕;马少骅;王伟;嵇波;姜少华;谭希和;封柏;杨童舒;罗忆楠,内地,20181101,38,爱奇艺,0,7.6,"每周一至周六24点更新2集,周日停播",False,农村/剧情,30175347,,1492615400
227635001,调香师第一季,赵世尧,小爱;葛布;陈烨林;叶芸菲,内地,20180718,12,爱奇艺,0,6.2,,True,古装/仙侠/奇幻/网剧,26919028,,1162099000
244575101,泰版命中注定我爱你,Pon woraweed,素格力·威塞哥;Esther Supreeleela,泰国,20190723,34,爱奇艺,0,6.4,,False,爱情,,,3502571100
238164201,镇灵攻略第二季,杨逸德,符龙飞;洪冰瑶;邓宁;洪士雅,内地,20190226,12,爱奇艺,2,6.3,VIP看全集,True,都市/剧情/网剧,30470558,,2012311100
240416001,如果爱，重来,林子平,张书豪;柯佳嬿;吴岳擎;陈妤;陶传正;陈幼芳;李李仁;涂善妮;陈乃荣;邓九云,台湾地区,20190424,24,爱奇艺,2,6.3,VIP看全集,True,爱情/自制/言情/青春/网剧,30221783,,2321410400
246753401,小哥哥怕是有毒吧,陈星野,任宥纶;邱士纶;夏宁骏,内地,20190917,30,爱奇艺,0,7,每周一至周五12:00各转免2集；VIP会员抢先看全集,True,青春/喜剧/网剧/搞笑/竖短片,,,6378576700
246896401,湾湾暖辰光,冯子华,何佳颖;周晨晞;朱俊麟;徐恒新;琪格,内地,20190911,13,爱奇艺,0,7.4,,True,都市/剧情/网剧,,,6800016300
241133801,站在你的角度看我第一季,马臻,朱圣祎;王关彭;徐晗（演员）;徐永革;彭波;钱黛俊,内地,20190515,12,爱奇艺,0,6.6,,True,爱情/都市/喜剧/网剧,,,2405109000
238671801,最后一个女神,欧谭凯,蒙恩;曹琦;祖怀;冯俊杰;韩明希,内地,20190307,12,爱奇艺,2,6.8,VIP看全集,True,爱情/言情/偶像/青春/都市/奇幻/网剧,,,2075141400
224084601,大牧歌,李舒,林江国;徐百卉;成泰燊;张潇恒;周惠林;阿力木江,内地,20180508,34,爱奇艺,0,6.6,每日24:00 更新三集,False,爱情/剧情,25984019,,1039944100
229562501,战犯,程珑,巫刚;程前;李大刚;刘佳;白雪云;曾红生;翟寰寰;边策;孟飞;袁光,内地,20180906,28,爱奇艺,0,7,每日24:00更新两集,False,历史/剧情,21327737,,1309543500
203128301,明日传奇 第一季,未知,Arthur Darvill;维克托·加柏;凯蒂·洛茨;温特沃斯·米勒;多米尼克·珀塞尔,美剧,20181229,16,爱奇艺,2,6.3,VIP看全集,False,科幻/剧情,,,1749663900
241954001,未来的秘密,韩承桓;李文昊,李盈盈 (内地演员）;丁禹兮;张舒沦;姜嫄;黄米依;张开泰;曾淇;杨雨潼,内地,20190605,5,爱奇艺,2,6.8,VIP看全集,False,自制/青春/奇幻/网剧,,,2676106300
